i	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
12654	7	本科及以上	3-5年	面议	2020年04月23日	高级产品经理	北京	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1927694365.shtml	https://www.liepin.com/company/8454950/	329	独角兽	界面设计	3
12655	8	本科及以上	3-5年	15-25k·12薪	2020年04月23日	电商产品经理	上海-江湾	爱回收	https://www.liepin.com/job/1927125669.shtml	https://www.liepin.com/company/7868039/	329	独角兽	界面设计	3
12656	9	统招本科	3-5年	20-35k·15薪	2020年04月23日	资深前端开发工程师	上海-虹口区	众安在线财产保险	https://www.liepin.com/job/1926594789.shtml	https://www.liepin.com/company/7962446/	329	独角兽	界面设计	3
12657	10	学历不限	3-5年	20-40k·12薪	2020年04月23日	Cocos2d-x 开发工程师	上海	流利说®	https://www.liepin.com/job/1926555035.shtml	https://www.liepin.com/company/8564190/	329	独角兽	界面设计	3
12658	11	本科及以上	3-5年	15-20k·12薪	2020年04月23日	互联网金融产品经理	郑州-郑东新区	郑州时空隧道信息技术有限公司	https://www.liepin.com/job/1924886513.shtml	https://www.liepin.com/company/9316475/	329	独角兽	界面设计	3
12659	12	统招本科	3-5年	面议	2020年04月22日	视觉设计师	深圳-坂田	华为	https://www.liepin.com/job/1920411863.shtml	https://www.liepin.com/company/954482/	329	独角兽	界面设计	3
12660	13	统招本科	1-3年	15-30k·12薪	2020年04月22日	Web前端开发工程师（体验方向）	上海-张江	阅文集团	https://www.liepin.com/job/1926378165.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12661	14	统招本科	1-3年	12-24k·12薪	2020年04月22日	web前端开发	上海-张江	阅文集团	https://www.liepin.com/job/1926094605.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12662	15	本科及以上	3-5年	15-30k·12薪	2020年04月22日	iOS开发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1926051345.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12663	16	统招本科	3-5年	面议	2020年04月22日	Android系统应用开发工程师（Rom应用）	深圳	柔宇科技	https://www.liepin.com/job/1917609027.shtml	https://www.liepin.com/company/7889567/	329	独角兽	界面设计	3
12664	17	统招本科	3-5年	20-30k·13薪	2020年04月22日	产品经理		流利说®	https://www.liepin.com/job/1927650039.shtml	https://www.liepin.com/company/8564190/	329	独角兽	界面设计	3
12665	18	统招本科	3-5年	10-20k·12薪	2020年04月22日	Android应用工程师	深圳-龙岗区	柔宇科技	https://www.liepin.com/job/1927390855.shtml	https://www.liepin.com/company/7889567/	329	独角兽	界面设计	3
12666	19	统招本科	5-10年	30-40k·13薪	2020年04月22日	商业前端开发工程师		理想汽车	https://www.liepin.com/job/1927333245.shtml	https://www.liepin.com/company/8572825/	329	独角兽	界面设计	3
12667	20	本科及以上	5-10年	35-45k·15薪	2020年04月22日	非车险策略产品		滴滴	https://www.liepin.com/job/1927292971.shtml	https://www.liepin.com/company/8076624/	329	独角兽	界面设计	3
12668	21	本科及以上	5-10年	35-45k·15薪	2020年04月22日	非车险用户产品		滴滴	https://www.liepin.com/job/1927292827.shtml	https://www.liepin.com/company/8076624/	329	独角兽	界面设计	3
12669	22	统招本科	1-3年	面议	2020年04月22日	Android开发工程师(J11272)	上海-张江	阅文集团	https://www.liepin.com/job/1927215417.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12670	23	统招本科	1-3年	16-30k·14薪	2020年04月22日	Android开发工程师	北京	阅文集团	https://www.liepin.com/job/1927210667.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12671	24	本科及以上	1-3年	10-20k·12薪	2020年04月22日	Android 研发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1927026221.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12672	25	本科及以上	1-3年	15-30k·12薪	2020年04月22日	Android 研发工程师-红袖	上海-张江	阅文集团	https://www.liepin.com/job/1926989715.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12673	26	本科及以上	3-5年	面议	2020年04月22日	信贷业务产品经理		滴滴	https://www.liepin.com/job/1926780939.shtml	https://www.liepin.com/company/8076624/	329	独角兽	界面设计	3
12674	27	统招本科	1-3年	12-24k·12薪	2020年04月22日	Web前端开发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1926623389.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12675	28	统招本科	3-5年	20-35k·14薪	2020年04月22日	交互设计/高级交互设计		易点租	https://www.liepin.com/job/1926585857.shtml	https://www.liepin.com/company/8461421/	329	独角兽	界面设计	3
12676	29	本科及以上	3-5年	15-30k·12薪	2020年04月22日	Android开发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1926493917.shtml	https://www.liepin.com/company/8166451/	329	独角兽	界面设计	3
12677	30	本科及以上	3-5年	面议	2020年04月22日	Android应用开发工程师	深圳-科技园	柔宇科技	https://www.liepin.com/job/1925422637.shtml	https://www.liepin.com/company/7889567/	329	独角兽	界面设计	3
12678	31	本科及以上	3-5年	面议	2020年04月22日	Android系统应用开发工程师	深圳-科技园	柔宇科技	https://www.liepin.com/job/1925383173.shtml	https://www.liepin.com/company/7889567/	329	独角兽	界面设计	3
12679	32	统招本科	3-5年	面议	2020年04月22日	电商产品总监	深圳	华为	https://www.liepin.com/job/1919881165.shtml	https://www.liepin.com/company/954482/	329	独角兽	界面设计	3
12680	33	统招本科	3-5年	20-35k·12薪	2020年04月22日	高级Android工程师	深圳	深圳市客路网络科技有限公司	https://www.liepin.com/job/1919683425.shtml	https://www.liepin.com/company/8566899/	329	独角兽	界面设计	3
12681	34	学历不限	3-5年	20-40k·12薪	2020年04月21日	高级iOS研发工程师	北京-望京	蜜莱坞网络	https://www.liepin.com/job/1914476768.shtml	https://www.liepin.com/company/8488417/	329	独角兽	界面设计	3
12682	35	本科及以上	5-10年	面议	2020年04月21日	中级技术方案架构师(J10965)	深圳	销售易	https://www.liepin.com/job/1927626089.shtml	https://www.liepin.com/company/8264153/	329	独角兽	界面设计	3
12683	36	本科及以上	经验不限	25-35k·12薪	2020年04月21日	混合云产品经理	杭州	杭州网银互联科技股份有限公司	https://www.liepin.com/job/1927111285.shtml	https://www.liepin.com/company/9174702/	329	独角兽	界面设计	3
12684	37	本科及以上	经验不限	10-15k·12薪	2020年04月21日	UED设计师	杭州	杭州网银互联科技股份有限公司	https://www.liepin.com/job/1926770285.shtml	https://www.liepin.com/company/9174702/	329	独角兽	界面设计	3
12685	38	本科及以上	经验不限	25-35k·12薪	2020年04月21日	SD-Wan产品经理	杭州	杭州网银互联科技股份有限公司	https://www.liepin.com/job/1926770279.shtml	https://www.liepin.com/company/9174702/	329	独角兽	界面设计	3
12686	39	本科及以上	3-5年	20-30k·14薪	2020年04月21日	Linux开发工程师		旷视科技	https://www.liepin.com/job/1927634779.shtml	https://www.liepin.com/company/7858396/	329	独角兽	界面设计	3
12687	40	统招本科	1-3年	8-13k·13薪	2020年04月21日	直播运营策划	上海	洋码头	https://www.liepin.com/job/1927592479.shtml	https://www.liepin.com/company/7971183/	329	独角兽	界面设计	3
12688	1	统招本科	3-5年	15-25k·14薪	2020年04月21日	直播营收产品经理 (MJ000068)		斗鱼网络	https://www.liepin.com/job/1926635545.shtml	https://www.liepin.com/company/8805953/	330	独角兽	界面设计	4
12689	2	本科及以上	5-10年	面议	2020年04月21日	高级测试开发工程师	北京	金山云网络	https://www.liepin.com/job/1926492211.shtml	https://www.liepin.com/company/3526408/	330	独角兽	界面设计	4
12690	3	本科及以上	3-5年	面议	2020年04月21日	直播营收产品经理(J11108)	北京-五道口	斗鱼网络	https://www.liepin.com/job/1926147273.shtml	https://www.liepin.com/company/8805953/	330	独角兽	界面设计	4
12691	4	本科及以上	5-10年	15-20k·14薪	2020年04月21日	Web前端开发工程师（Vue）	苏州	苏州思必驰	https://www.liepin.com/job/1925498623.shtml	https://www.liepin.com/company/4270001/	330	独角兽	界面设计	4
12692	5	本科及以上	1-3年	面议	2020年04月21日	直播策划运营主管（或经理）	上海	洋码头	https://www.liepin.com/job/1923278649.shtml	https://www.liepin.com/company/7971183/	330	独角兽	界面设计	4
12693	6	本科及以上	5-10年	30-45k·12薪	2020年04月21日	产品总监（影像方向） (MJ001988)	上海-长宁区	依图	https://www.liepin.com/job/1923031313.shtml	https://www.liepin.com/company/8812425/	330	独角兽	界面设计	4
12694	7	本科及以上	5-10年	30-45k·12薪	2020年04月21日	产品总监（影像方向） (MJ001988)		依图	https://www.liepin.com/job/1923031311.shtml	https://www.liepin.com/company/8812425/	330	独角兽	界面设计	4
12695	8	本科及以上	5-10年	30-45k·12薪	2020年04月21日	产品总监（影像方向） (MJ001988)	杭州-西湖区	依图	https://www.liepin.com/job/1923031309.shtml	https://www.liepin.com/company/8812425/	330	独角兽	界面设计	4
12696	9	学历不限	3-5年	20-45k·12薪	2020年04月21日	产品经理/总监 (MJ001639)	杭州-西溪	依图	https://www.liepin.com/job/1921631097.shtml	https://www.liepin.com/company/8812425/	330	独角兽	界面设计	4
12697	10	学历不限	1-3年	6-8k·12薪	2020年04月20日	39313A-app开发工程师	西宁	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1927573753.shtml	https://www.liepin.com/company/8938944/	330	独角兽	界面设计	4
12698	11	本科及以上	5-10年	20-35k·16薪	2020年04月20日	IOS 开发工程师	上海-张江	喜马拉雅	https://www.liepin.com/job/1927570153.shtml	https://www.liepin.com/company/8449626/	330	独角兽	界面设计	4
12699	12	本科及以上	3-5年	面议	2020年04月20日	产品经理-19280G01178	无锡-蠡湖	华云数据	https://www.liepin.com/job/1925407757.shtml	https://www.liepin.com/company/7966960/	330	独角兽	界面设计	4
12700	13	统招本科	3-5年	面议	2020年04月20日	Android开发工程师	北京-中关村	SenseTime（商汤集团）	https://www.liepin.com/job/1927592821.shtml	https://www.liepin.com/company/8349238/	330	独角兽	界面设计	4
12701	14	统招本科	3-5年	18-30k·13薪	2020年04月20日	金融产品经理（前端） (MJ000409)	北京	玖富	https://www.liepin.com/job/1927586769.shtml	https://www.liepin.com/company/10078435/	330	独角兽	界面设计	4
12702	15	统招本科	5-10年	20-35k·12薪	2020年04月20日	高级交互设计师	北京	闪送	https://www.liepin.com/job/1927577117.shtml	https://www.liepin.com/company/7994316/	330	独角兽	界面设计	4
12703	16	本科及以上	经验不限	11-22k·12薪	2020年04月20日	c语言开发工程师	西安	华为	https://www.liepin.com/job/1927570835.shtml	https://www.liepin.com/company/954482/	330	独角兽	界面设计	4
12704	17	本科及以上	经验不限	11-22k·12薪	2020年04月20日	移动App开发工程师	西安	华为	https://www.liepin.com/job/1927570833.shtml	https://www.liepin.com/company/954482/	330	独角兽	界面设计	4
12705	18	本科及以上	经验不限	10-16k·12薪	2020年04月20日	java开发工程师	西安	华为	https://www.liepin.com/job/1927570831.shtml	https://www.liepin.com/company/954482/	330	独角兽	界面设计	4
12706	19	本科及以上	经验不限	11-22k·12薪	2020年04月20日	音视频开发工程师	西安	华为	https://www.liepin.com/job/1927570829.shtml	https://www.liepin.com/company/954482/	330	独角兽	界面设计	4
12707	20	本科及以上	5-10年	8-10k·14薪	2020年04月20日	高级视觉设计师	苏州-工业园区	同程艺龙	https://www.liepin.com/job/1927507531.shtml	https://www.liepin.com/company/3698161/	330	独角兽	界面设计	4
12708	21	统招本科	3-5年	面议	2020年04月20日	解决方案经理	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1927342463.shtml	https://www.liepin.com/company/8349238/	330	独角兽	界面设计	4
12709	22	统招本科	3-5年	25-45k·12薪	2020年04月20日	高级Android开发工程师	北京	好大夫在线	https://www.liepin.com/job/1927199901.shtml	https://www.liepin.com/company/7972851/	330	独角兽	界面设计	4
12710	23	本科及以上	3-5年	25-45k·12薪	2020年04月20日	高级iOS开发工程师	北京	好大夫在线	https://www.liepin.com/job/1927199831.shtml	https://www.liepin.com/company/7972851/	330	独角兽	界面设计	4
12711	24	本科及以上	5-10年	面议	2020年04月20日	B端产品经理	上海-徐汇区	同盾科技	https://www.liepin.com/job/1927167577.shtml	https://www.liepin.com/company/8166029/	330	独角兽	界面设计	4
12712	25	本科及以上	5-10年	面议	2020年04月20日	B端产品经理	杭州-余杭区	同盾科技	https://www.liepin.com/job/1927167575.shtml	https://www.liepin.com/company/8166029/	330	独角兽	界面设计	4
12713	26	本科及以上	5-10年	20-38k·12薪	2020年04月20日	高级产品经理	上海-徐汇区	中彦	https://www.liepin.com/job/1927097171.shtml	https://www.liepin.com/company/7946852/	330	独角兽	界面设计	4
12714	27	统招本科	5-10年	面议	2020年04月20日	测试开发经理	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1927084803.shtml	https://www.liepin.com/company/8349238/	330	独角兽	界面设计	4
12715	28	统招本科	经验不限	18-35k·12薪	2020年04月20日	iOS开发工程师(J10301)	北京	好大夫在线	https://www.liepin.com/job/1919451719.shtml	https://www.liepin.com/company/7972851/	330	独角兽	界面设计	4
12716	29	统招本科	经验不限	18-36k·12薪	2020年04月20日	iOS工程师(J10286)	北京	好大夫在线	https://www.liepin.com/job/1919259801.shtml	https://www.liepin.com/company/7972851/	330	独角兽	界面设计	4
12717	30	本科及以上	1-3年	20-40k·13薪	2020年04月20日	iOS工程师(J10260)	北京	好大夫在线	https://www.liepin.com/job/1918778949.shtml	https://www.liepin.com/company/7972851/	330	独角兽	界面设计	4
12718	31	统招本科	1-3年	20-40k·13薪	2020年04月20日	android工程师	北京-朝阳路	好大夫在线	https://www.liepin.com/job/1910635545.shtml	https://www.liepin.com/company/7972851/	330	独角兽	界面设计	4
12719	32	本科及以上	经验不限	15-30k·15薪	2020年04月18日	前端工程师-云平台方向	上海-闵行区	今日头条	https://www.liepin.com/job/1927547473.shtml	https://www.liepin.com/company/9352611/	330	独角兽	界面设计	4
12720	33	大专及以上	3-5年	10-20k·12薪	2020年04月16日	前端开发工程师（智能商业事业部）	南京-玄武区	汇通达	https://www.liepin.com/job/1927488929.shtml	https://www.liepin.com/company/8637010/	330	独角兽	界面设计	4
12721	34	本科及以上	3-5年	15-25k·16薪	2020年04月17日	iOS开发工程师	上海	喜马拉雅	https://www.liepin.com/job/1927546725.shtml	https://www.liepin.com/company/8449626/	330	独角兽	界面设计	4
12722	35	本科及以上	3-5年	25-50k·12薪	2020年04月17日	高级/资深前端研发工程师(J191112001)		滴滴	https://www.liepin.com/job/1927060177.shtml	https://www.liepin.com/company/8076624/	330	独角兽	界面设计	4
12723	36	本科及以上	5-10年	20-40k·12薪	2020年04月17日	测试架构师	深圳-南山区	SenseTime（商汤集团）	https://www.liepin.com/job/1926570639.shtml	https://www.liepin.com/company/8349238/	330	独角兽	界面设计	4
12724	37	本科及以上	5-10年	25-50k·12薪	2020年04月17日	终端测试开发工程师(J200205021)		滴滴	https://www.liepin.com/job/1925997587.shtml	https://www.liepin.com/company/8076624/	330	独角兽	界面设计	4
12725	38	本科及以上	5-10年	25-50k·12薪	2020年04月17日	终端测试开发工程师(J200205019)		滴滴	https://www.liepin.com/job/1925997293.shtml	https://www.liepin.com/company/8076624/	330	独角兽	界面设计	4
12726	39	统招本科	1-3年	面议	2020年04月17日	研究院-前端开发工程师	深圳-科技园	SenseTime（商汤集团）	https://www.liepin.com/job/1925576053.shtml	https://www.liepin.com/company/8349238/	330	独角兽	界面设计	4
12727	40	本科及以上	5-10年	30-50k·16薪	2020年04月16日	产品总监	上海-浦东新区	喜马拉雅	https://www.liepin.com/job/1925917651.shtml	https://www.liepin.com/company/8449626/	330	独角兽	界面设计	4
12728	1	统招本科	5-10年	15-30k·12薪	2020年04月16日	视觉/交互设计师	上海-黄浦区	众安在线财产保险	https://www.liepin.com/job/1927509269.shtml	https://www.liepin.com/company/7962446/	331	独角兽	界面设计	5
12729	2	本科及以上	3-5年	20-32k·14薪	2020年04月16日	高级前端开发工程师	上海	途虎养车网	https://www.liepin.com/job/1927495247.shtml	https://www.liepin.com/company/8220345/	331	独角兽	界面设计	5
12730	3	学历不限	5-10年	20-35k·16薪	2020年04月16日	ios高级开发工程师	上海	喜马拉雅	https://www.liepin.com/job/1927493249.shtml	https://www.liepin.com/company/8449626/	331	独角兽	界面设计	5
12731	4	本科及以上	1-3年	6-8k·12薪	2020年04月16日	测试工程师	成都	众安在线财产保险	https://www.liepin.com/job/1927487581.shtml	https://www.liepin.com/company/7962446/	331	独角兽	界面设计	5
12732	5	学历不限	3-5年	6-8k·12薪	2020年04月16日	测试工程师-成都 （MJ005276）	成都-武侯区	众安在线财产保险	https://www.liepin.com/job/1926926809.shtml	https://www.liepin.com/company/7962446/	331	独角兽	界面设计	5
12733	6	统招本科	1-3年	面议	2020年04月16日	ZAJ-WEB前端开发高级工程师	深圳-科技园	微众银行	https://www.liepin.com/job/1926533739.shtml	https://www.liepin.com/company/8312365/	331	独角兽	界面设计	5
12734	7	统招本科	3-5年	面议	2020年04月16日	KKJ-互联网产品经理(产品设计)	深圳	微众银行	https://www.liepin.com/job/1924609549.shtml	https://www.liepin.com/company/8312365/	331	独角兽	界面设计	5
12735	8	统招本科	3-5年	20-50k·12薪	2020年04月15日	web前端开发工程师	上海-徐汇区	同盾科技	https://www.liepin.com/job/1927301077.shtml	https://www.liepin.com/company/8166029/	331	独角兽	界面设计	5
12736	9	本科及以上	1-3年	6-12k·12薪	2020年04月15日	Unity3D工程师	上海-普陀区	奥比中光	https://www.liepin.com/job/1922676911.shtml	https://www.liepin.com/company/8055105/	331	独角兽	界面设计	5
12737	10	本科及以上	3-5年	13-20k·12薪	2020年04月15日	产品经理	上海-普陀区	奥比中光	https://www.liepin.com/job/1922171483.shtml	https://www.liepin.com/company/8055105/	331	独角兽	界面设计	5
12738	11	本科及以上	5-10年	面议	2020年04月15日	Android系统应用开发工程师...	深圳	柔宇科技	https://www.liepin.com/job/1918203243.shtml	https://www.liepin.com/company/7889567/	331	独角兽	界面设计	5
12739	12	本科及以上	1-3年	20-30k·12薪	2020年04月14日	高级工程师（C++）	上海	沪江	https://www.liepin.com/job/1927429083.shtml	https://www.liepin.com/company/1606138/	331	独角兽	界面设计	5
12740	13	本科及以上	3-5年	15-25k·12薪	2020年04月14日	资深产品经理	苏州-工业园区	同程艺龙	https://www.liepin.com/job/1927422383.shtml	https://www.liepin.com/company/3698161/	331	独角兽	界面设计	5
12741	14	本科及以上	3-5年	20-30k·12薪	2020年04月13日	Android开发工程师	上海	今日头条	https://www.liepin.com/job/1927410031.shtml	https://www.liepin.com/company/9352611/	331	独角兽	界面设计	5
12742	15	本科及以上	5-10年	15-25k·12薪	2020年04月13日	游戏主美-猫耳FM-北京		哔哩哔哩弹幕网	https://www.liepin.com/job/1925765793.shtml	https://www.liepin.com/company/8169452/	331	独角兽	界面设计	5
12743	16	本科及以上	5-10年	25-35k·12薪	2020年04月13日	高级测试开发工程师	深圳-南山区	SenseTime（商汤集团）	https://www.liepin.com/job/1925649867.shtml	https://www.liepin.com/company/8349238/	331	独角兽	界面设计	5
12744	17	本科及以上	3-5年	15-30k·12薪	2020年04月13日	OA产品经理	杭州	涂鸦智能	https://www.liepin.com/job/1925435641.shtml	https://www.liepin.com/company/8347186/	331	独角兽	界面设计	5
12745	18	统招本科	3-5年	面议	2020年04月13日	产品经理(J11162)	上海-长宁区	明略科技集团	https://www.liepin.com/job/1925377401.shtml	https://www.liepin.com/company/8550487/	331	独角兽	界面设计	5
12746	19	本科及以上	3-5年	15-30k·15薪	2020年04月13日	产品经理(J11153)	上海-中山公园	明略科技集团	https://www.liepin.com/job/1925303679.shtml	https://www.liepin.com/company/8550487/	331	独角兽	界面设计	5
12747	20	本科及以上	3-5年	8-13k·15薪	2020年04月13日	产品助理(J10962)		明略科技集团	https://www.liepin.com/job/1924346129.shtml	https://www.liepin.com/company/8550487/	331	独角兽	界面设计	5
12748	21	本科及以上	3-5年	15-30k·12薪	2020年04月13日	iOS高级开发工程师	上海-张江	喜马拉雅	https://www.liepin.com/job/1913419456.shtml	https://www.liepin.com/company/8449626/	331	独角兽	界面设计	5
12749	22	本科及以上	3-5年	11-20k·14薪	2020年04月12日	高级前端开发工程师	苏州-工业园区	同程艺龙	https://www.liepin.com/job/1923390431.shtml	https://www.liepin.com/company/3698161/	331	独角兽	界面设计	5
12750	23	本科及以上	经验不限	面议	2020年04月11日	软件测试工程师	西安	华为	https://www.liepin.com/job/1927373805.shtml	https://www.liepin.com/company/954482/	331	独角兽	界面设计	5
12751	24	统招本科	3-5年	20-40k·15薪	2020年04月10日	Android开发工程师 - 毛豆	北京-酒仙桥	车好多集团	https://www.liepin.com/job/1927351687.shtml	https://www.liepin.com/company/8621471/	331	独角兽	界面设计	5
12752	25	统招本科	1-3年	面议	2020年04月10日	Android工程师（中台化）	上海	阅文集团	https://www.liepin.com/job/1925236297.shtml	https://www.liepin.com/company/8166451/	331	独角兽	界面设计	5
12753	26	统招本科	3-5年	面议	2020年04月10日	高级测试开发工程师	上海	阅文集团	https://www.liepin.com/job/1924836723.shtml	https://www.liepin.com/company/8166451/	331	独角兽	界面设计	5
12754	27	统招本科	3-5年	面议	2020年04月10日	iOS开发工程师	上海	阅文集团	https://www.liepin.com/job/1924480707.shtml	https://www.liepin.com/company/8166451/	331	独角兽	界面设计	5
12755	28	学历不限	3-5年	15-25k·14薪	2020年04月07日	高级UX设计师	北京	蜜莱坞网络	https://www.liepin.com/job/1926365915.shtml	https://www.liepin.com/company/8488417/	331	独角兽	界面设计	5
12756	29	本科及以上	5-10年	30-40k·12薪	2020年04月08日	资深产品经理（教育产品）	上海-浦东新区	喜马拉雅	https://www.liepin.com/job/1925073575.shtml	https://www.liepin.com/company/8449626/	331	独角兽	界面设计	5
12757	30	本科及以上	1-3年	10-25k·12薪	2020年04月08日	游戏策划师	珠海-香洲区	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1912268703.shtml	https://www.liepin.com/company/8454950/	331	独角兽	界面设计	5
12758	31	学历不限	1-3年	面议	2020年04月09日	122059交互设计师（HMI）	深圳	大疆创新	https://www.liepin.com/job/1927324629.shtml	https://www.liepin.com/company/2495108/	331	独角兽	界面设计	5
12759	32	统招本科	3-5年	20-40k·12薪	2020年04月09日	视觉/交互负责人	北京-五道口	旷视科技	https://www.liepin.com/job/1927323327.shtml	https://www.liepin.com/company/7858396/	331	独角兽	界面设计	5
12760	33	统招本科	3-5年	20-40k·14薪	2020年04月08日	资深测试工程师	深圳-罗湖区	旷视科技	https://www.liepin.com/job/1927303149.shtml	https://www.liepin.com/company/7858396/	331	独角兽	界面设计	5
12761	34	本科及以上	3-5年	15-25k·15薪	2020年04月08日	全栈开发工程师	长沙-银盆岭	同程艺龙	https://www.liepin.com/job/1927289237.shtml	https://www.liepin.com/company/3698161/	331	独角兽	界面设计	5
12762	35	本科及以上	1-3年	10-25k·12薪	2020年04月08日	游戏特效师	珠海-香洲区	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1912268689.shtml	https://www.liepin.com/company/8454950/	331	独角兽	界面设计	5
12763	36	本科及以上	3-5年	15-25k·12薪	2020年04月07日	UX设计师	北京	蜜莱坞网络	https://www.liepin.com/job/1925718011.shtml	https://www.liepin.com/company/8488417/	331	独角兽	界面设计	5
12764	37	本科及以上	1-3年	13-20k·14薪	2020年04月07日	前端产品经理	上海-长宁区	同程艺龙	https://www.liepin.com/job/1924284197.shtml	https://www.liepin.com/company/3698161/	331	独角兽	界面设计	5
12765	38	本科及以上	经验不限	10-20k·14薪	2020年04月07日	体验设计师	苏州	同程艺龙	https://www.liepin.com/job/1924219083.shtml	https://www.liepin.com/company/3698161/	331	独角兽	界面设计	5
12766	39	统招本科	3-5年	20-40k·12薪	2020年04月07日	产品经理 (MJ000613)		虎牙直播	https://www.liepin.com/job/1921238177.shtml	https://www.liepin.com/company/9287281/	331	独角兽	界面设计	5
12767	40	本科及以上	经验不限	18-30k·12薪	2020年04月07日	Android开发工程师（内部系统方向） (MJ000578)	广州-番禺区	虎牙直播	https://www.liepin.com/job/1920648887.shtml	https://www.liepin.com/company/9287281/	331	独角兽	界面设计	5
12768	1	统招本科	经验不限	面议	2020年04月07日	Android开发工程师（内部系统方向） (MJ000578)	广州	虎牙直播	https://www.liepin.com/job/1920604265.shtml	https://www.liepin.com/company/9287281/	332	独角兽	界面设计	6
12769	2	大专及以上	1-3年	8-15k·12薪	2020年04月07日	2D动作 (MJ000495)	广州	虎牙直播	https://www.liepin.com/job/1919664497.shtml	https://www.liepin.com/company/9287281/	332	独角兽	界面设计	6
12770	3	本科及以上	1-3年	11-15k·12薪	2020年04月07日	Cocos2d开发工程师	广州	虎牙直播	https://www.liepin.com/job/1919010481.shtml	https://www.liepin.com/company/9287281/	332	独角兽	界面设计	6
12771	4	本科及以上	经验不限	8-12k·12薪	2020年04月07日	特效	广州	虎牙直播	https://www.liepin.com/job/1918999261.shtml	https://www.liepin.com/company/9287281/	332	独角兽	界面设计	6
12772	5	学历不限	1-3年	25-50k·12薪	2020年04月07日	Cocos2d开发工程师	广州-番禺区	虎牙直播	https://www.liepin.com/job/1917651405.shtml	https://www.liepin.com/company/9287281/	332	独角兽	界面设计	6
12773	6	本科及以上	5-10年	15-20k·12薪	2020年04月07日	游戏动作特效	广州-番禺区	虎牙直播	https://www.liepin.com/job/1917510401.shtml	https://www.liepin.com/company/9287281/	332	独角兽	界面设计	6
12774	7	硕士及以上	经验不限	面议	2020年04月02日	121886高级光学算法工程师	深圳-南山区	大疆创新	https://www.liepin.com/job/1925801621.shtml	https://www.liepin.com/company/2495108/	332	独角兽	界面设计	6
12775	8	统招本科	3-5年	20-35k·12薪	2020年04月03日	高级前端开发工程师	北京	每日优鲜	https://www.liepin.com/job/1919319893.shtml	https://www.liepin.com/company/8398578/	332	独角兽	界面设计	6
12776	9	统招本科	1-3年	面议	2020年04月02日	前端开发工程师	杭州-长河	华为	https://www.liepin.com/job/1927188651.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12777	10	统招本科	1-3年	面议	2020年04月02日	前端开发工程师	西安-雁塔区	华为	https://www.liepin.com/job/1927188649.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12778	11	大专及以上	3-5年	15-30k·12薪	2020年04月03日	高级Android开发工程师(001641)	上海	北京奇安信科技有限公司	https://www.liepin.com/job/1920629119.shtml	https://www.liepin.com/company/8879588/	332	独角兽	界面设计	6
12779	12	统招本科	3-5年	30-50k·12薪	2020年01月21日	主创视觉设计师	深圳-龙岗区	华为	https://www.liepin.com/job/1916851101.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12780	13	本科及以上	3-5年	10-15k·15薪	2020年01月20日	交互设计师	上海-长宁区	明略科技集团	https://www.liepin.com/job/1925631655.shtml	https://www.liepin.com/company/8550487/	332	独角兽	界面设计	6
12781	14	大专及以上	3-5年	15-20k·12薪	2019年02月21日	安卓开发工程师（硬件产品app开发）	深圳-龙岗区	物联传感	https://www.liepin.com/job/1917466677.shtml	https://www.liepin.com/company/7881157/	332	独角兽	界面设计	6
12782	15	本科及以上	3-5年	25-45k·16薪	2020年04月02日	移动终端高级技术顾问	深圳	腾讯云计算(北京)有限责任公司	https://www.liepin.com/job/1927195443.shtml	https://www.liepin.com/company/9802487/	332	独角兽	界面设计	6
12783	16	统招本科	1-3年	15-25k·12薪	2020年04月02日	移动端测试工程师		NewDada新达达	https://www.liepin.com/job/1927175291.shtml	https://www.liepin.com/company/8512676/	332	独角兽	界面设计	6
12784	17	本科及以上	5-10年	面议	2020年04月02日	122036 高级Android开发工程师（北京）		大疆创新	https://www.liepin.com/job/1926961085.shtml	https://www.liepin.com/company/2495108/	332	独角兽	界面设计	6
