	i	sn	stats_code	size_htm
1867	1867	1924306887	200	91264
1868	1868	1924306889	200	92849
1869	1869	1924312449	200	101553
1870	1870	1924312451	200	99960
1871	1871	1924312453	200	100644
1872	1872	1924317843	200	94402
1873	1873	1924328733	200	97079
1874	1874	1924333711	200	99062
1875	1875	1924333875	200	98378
1876	1876	1924334571	200	98668
1877	1877	1924334573	200	99040
1878	1878	1924334575	200	98925
1879	1879	1924334813	200	88626
1880	1880	1924335567	200	89244
1881	1881	1924335661	200	94280
1882	1882	1924337771	200	96420
1883	1883	1924337875	200	99019
1884	1884	1924343769	200	95996
1885	1885	1924346129	200	98432
1886	1886	1924350109	200	98828
1887	1887	1924357753	200	95947
1888	1888	1924365313	200	99879
1889	1889	1924371189	200	93945
1890	1890	1924371397	200	91881
1891	1891	1924382827	200	100656
1892	1892	1924388235	200	96760
1893	1893	1924391471	200	103326
1894	1894	1924391495	200	103738
1895	1895	1924391561	200	102829
1896	1896	1924397087	200	96280
1897	1897	1924397279	200	95631
1898	1898	1924403031	200	98786
1899	1899	1924406635	200	95263
1900	1900	1924406729	200	87358
1901	1901	1924409055	200	97017
1902	1902	1924409413	200	90999
1903	1903	1924413439	200	96758
1904	1904	1924416293	200	98868
1905	1905	1924422463	200	99633
1906	1906	1924422525	200	97187
1907	1907	1924424345	200	96310
1908	1908	1924427047	200	101038
1909	1909	1924427281	200	100710
1910	1910	1924431521	200	98817
1911	1911	1924433539	200	95384
1912	1912	1924434711	200	76456
1913	1913	1924434883	200	91876
1914	1914	1924438907	200	94690
1915	1915	1924439031	200	98150
1916	1916	1924441857	200	95957
1917	1917	1924442039	200	96258
1918	1918	1924442747	200	93847
1919	1919	1924458327	200	96310
1920	1920	1924458329	200	96203
1921	1921	1924466789	200	95108
1922	1922	1924467911	200	95789
1923	1923	1924472297	200	103022
1924	1924	1924473199	200	95141
1925	1925	1924476667	200	99732
1926	1926	1924480171	200	91741
1927	1927	1924480707	200	99421
1928	1928	1924482939	200	96145
1929	1929	1924487107	200	100581
1930	1930	1924495225	200	95711
1931	1931	1924496847	200	98553
1932	1932	1924503247	200	99914
1933	1933	1924503607	200	99439
1934	1934	1924503745	200	98300
1935	1935	1924513459	200	95292
1936	1936	1924515797	200	88775
1937	1937	1924517327	200	91197
1938	1938	1924529681	200	94969
1939	1939	1924546311	200	98228
1940	1940	1924547403	200	99668
1941	1941	1924549353	200	98225
1942	1942	1924551905	200	98865
1943	1943	1924562721	200	93700
1944	1944	1924562723	200	94848
1945	1945	1924562725	200	93813
1946	1946	1924562727	200	94742
1947	1947	1924562997	200	98575
1948	1948	1924563031	200	93356
1949	1949	1924563151	200	94632
1950	1950	1924563489	200	100438
1951	1951	1924565471	200	94550
1952	1952	1924570339	200	95738
1953	1953	1924582245	200	93176
1954	1954	1924586981	200	98261
1955	1955	1924587391	200	97675
1956	1956	1924587999	200	97106
1957	1957	1924588577	200	97570
1958	1958	1924588841	200	81072
1959	1959	1924589819	200	98186
1960	1960	1924589851	200	96353
1961	1961	1924589869	200	92866
1962	1962	1924589881	200	96776
1963	1963	1924589907	200	97267
1964	1964	1924589939	200	96312
1965	1965	1924589967	200	95754
1966	1966	1924589977	200	94725
1967	1967	1924589993	200	94119
1968	1968	1924590001	200	95872
1969	1969	1924590009	200	95637
1970	1970	1924591809	200	98957
1971	1971	1924596621	200	99732
1972	1972	1924598405	200	92806
1973	1973	1924601153	200	97752
1974	1974	1924602371	200	96386
1975	1975	1924602615	200	98582
1976	1976	1924606519	200	92845
1977	1977	1924608955	200	94012
1978	1978	1924609549	200	99907
1979	1979	1924612569	200	96644
1980	1980	1924615277	200	97843
1981	1981	1924616497	200	96302
1982	1982	1924616663	200	97986
1983	1983	1924616903	200	96943
1984	1984	1924616949	200	97608
1985	1985	1924616951	200	98139
1986	1986	1924621707	200	91159
1987	1987	1924624703	200	98781
1988	1988	1924634329	200	93792
1989	1989	1924642811	200	95303
1990	1990	1924657019	200	93479
1991	1991	1924661089	200	95051
1992	1992	1924661205	200	95155
1993	1993	1924664093	200	95090
1994	1994	1924665689	200	95098
1995	1995	1924672883	200	97029
1996	1996	1924673047	200	93347
1997	1997	1924674805	200	93362
1998	1998	1924678639	200	94959
1999	1999	1924681743	200	91686
2000	2000	1924681793	200	86742
2001	2001	1924687789	200	97405
2002	2002	1924689419	200	94471
2003	2003	1924690863	200	99358
2004	2004	1924692951	200	94125
2005	2005	1924696701	200	97247
2006	2006	1924698195	200	95872
2007	2007	1924699369	200	97908
2008	2008	1924704989	200	95815
2009	2009	1924708919	200	97458
2010	2010	1924712979	200	97677
2011	2011	1924717591	200	91985
2012	2012	1924717593	200	99019
2013	2013	1924723223	200	102143
2014	2014	1924723287	200	98587
2015	2015	1924724035	200	99294
2016	2016	1924724665	200	98288
2017	2017	1924725935	200	98445
2018	2018	1924726391	200	101499
2019	2019	1924726585	200	101617
2020	2020	1924729957	200	95677
2021	2021	1924730381	200	95584
2022	2022	1924730867	200	98555
2023	2023	1924730975	200	97879
2024	2024	1924732009	200	93231
2025	2025	1924736509	200	100802
2026	2026	1924736723	200	92266
2027	2027	1924737229	200	98646
2028	2028	1924738861	200	98186
2029	2029	1924746253	200	101813
2030	2030	1924748263	200	97222
2031	2031	1924748317	200	97627
2032	2032	1924748409	200	96733
2033	2033	1924748431	200	97207
2034	2034	1924749645	200	94802
2035	2035	1924757573	200	95744
2036	2036	1924772601	200	97141
2037	2037	1924776933	200	93151
2038	2038	1924776935	200	93596
2039	2039	1924776937	200	92873
2040	2040	1924790143	200	91310
2041	2041	1924798391	200	91998
2042	2042	1924806253	200	95180
2043	2043	1924807099	200	92476
2044	2044	1924808063	200	98463
2045	2045	1924810751	200	95636
2046	2046	1924812133	200	95339
2047	2047	1924812995	200	89432
2048	2048	1924813351	200	98469
2049	2049	1924815791	200	87091
2050	2050	1924816521	200	100676
2051	2051	1924816547	200	101037
2052	2052	1924822901	200	101016
2053	2053	1924825769	200	97072
2054	2054	1924829579	200	95999
2055	2055	1924830167	200	89279
2056	2056	1924832191	200	98124
2057	2057	1924833913	200	94250
2058	2058	1924836723	200	102048
2059	2059	1924836957	200	98612
2060	2060	1924838067	200	97757
2061	2061	1924839367	200	95857
2062	2062	1924839713	200	92917
2063	2063	1924840437	200	98646
2064	2064	1924846681	200	97877
2065	2065	1924852361	200	93049
2066	2066	1924858731	200	96293
2067	2067	1924858753	200	85935
2068	2068	1924859613	200	97999
2069	2069	1924859763	200	97931
2070	2070	1924862743	200	96273
2071	2071	1924865337	200	98673
2072	2072	1924866871	200	94393
2073	2073	1924868211	200	91327
2074	2074	1924868249	200	74729
2075	2075	1924870459	200	96067
2076	2076	1924871803	200	95656
2077	2077	1924875325	200	97846
2078	2078	1924877725	200	96337
2079	2079	1924882347	200	96755
2080	2080	1924886083	200	95926
2081	2081	1924886513	200	96354
2082	2082	1924888067	200	98886
2083	2083	1924888503	200	97802
2084	2084	1924888511	200	96899
2085	2085	1924888969	200	100432
2086	2086	1924890823	200	97172
2087	2087	1924899405	200	91165
2088	2088	1924902071	200	96961
2089	2089	1924902883	200	96940
2090	2090	1924904923	200	97601
2091	2091	1924908119	200	91367
2092	2092	1924909753	200	94993
2093	2093	1924910269	200	101531
2094	2094	1924918389	200	96535
2095	2095	1924922107	200	96709
2096	2096	192492380	200	96393
2097	2097	1924929779	200	94971
2098	2098	1924934853	200	99226
2099	2099	1924939313	200	98091
2100	2100	1924939955	200	96910
2101	2101	1924940283	200	95917
2102	2102	1924941779	200	94521
2103	2103	1924942425	200	95512
2104	2104	1924942645	200	98329
2105	2105	1924942757	200	94824
2106	2106	1924943737	200	97219
2107	2107	1924944627	200	96074
2108	2108	1924944913	200	97514
2109	2109	1924944967	200	99554
2110	2110	1924949181	200	97005
2111	2111	1924949441	200	99120
2112	2112	1924956011	200	98906
2113	2113	1924964759	200	99096
2114	2114	1924965165	200	98674
2115	2115	1924965899	200	96288
2116	2116	1924977409	200	97965
2117	2117	1924979355	200	94593
2118	2118	1924982157	200	98241
2119	2119	1924983169	200	96870
2120	2120	1924988127	200	96657
2121	2121	1924989373	200	93514
2122	2122	1924990213	200	90200
2123	2123	1924990237	200	89378
2124	2124	1924990273	200	97280
2125	2125	1924990763	200	93014
2126	2126	1924992219	200	97801
2127	2127	1924993151	200	95484
2128	2128	1924994203	200	102815
2129	2129	1924994663	200	93627
2130	2130	1924996043	200	97227
2131	2131	1924999851	200	103002
2132	2132	1925000633	200	101913
2133	2133	1925000757	200	100321
2134	2134	1925010107	200	95019
2135	2135	1925011937	200	101450
2136	2136	1925014977	200	97441
2137	2137	1925016187	200	97266
2138	2138	1925016253	200	94719
2139	2139	1925017485	200	93815
2140	2140	1925023075	200	95112
2141	2141	1925023223	200	93140
2142	2142	1925023349	200	95069
2143	2143	1925023511	200	94325
2144	2144	1925023629	200	93225
2145	2145	1925037499	200	95445
2146	2146	1925037587	200	96414
2147	2147	1925037737	200	95770
2148	2148	1925040845	200	94042
2149	2149	1925041001	200	90691
2150	2150	1925041081	200	93620
2151	2151	1925042649	200	95545
2152	2152	1925045235	200	95141
2153	2153	1925062713	200	95706
2154	2154	1925063067	200	32312
2155	2155	1925063375	200	32427
2156	2156	1925063957	200	98150
2157	2157	1925064517	200	97960
2158	2158	1925067473	200	97056
2159	2159	1925070345	200	97513
2160	2160	1925073575	200	97609
2161	2161	1925076443	200	98145
2162	2162	1925084645	200	94505
2163	2163	1925086023	200	93337
2164	2164	1925086145	200	93568
2165	2165	1925088795	200	97165
2166	2166	1925093381	200	98638
2167	2167	1925094821	200	32200
2168	2168	1925101457	200	92958
2169	2169	1925102225	200	102847
2170	2170	1925103179	200	96214
2171	2171	1925105457	200	101532
2172	2172	1925105657	200	101907
2173	2173	1925105703	200	102212
2174	2174	1925111103	200	96867
2175	2175	1925121939	200	98560
2176	2176	1925124575	200	97268
2177	2177	1925128027	200	92504
2178	2178	1925128047	200	91743
2179	2179	1925138457	200	91900
2180	2180	1925138461	200	92466
2181	2181	1925138463	200	91492
2182	2182	1925138469	200	93705
2183	2183	1925138489	200	91917
2184	2184	1925141097	200	99277
2185	2185	1925144983	200	94758
2186	2186	1925144985	200	96894
2187	2187	1925145963	200	100489
2188	2188	1925147245	200	95961
2189	2189	1925150037	200	92455
2190	2190	1925150793	200	98904
2191	2191	1925152169	200	96823
2192	2192	1925164571	200	94084
2193	2193	1925168113	200	99683
2194	2194	1925171077	200	99565
2195	2195	1925177371	200	92422
2196	2196	1925183055	200	99245
2197	2197	1925195375	200	96887
2198	2198	1925196115	200	96020
2199	2199	1925199197	200	94065
2200	2200	1925199301	200	94876
2201	2201	1925199979	200	98604
2202	2202	1925200169	200	98876
2203	2203	1925206877	200	100134
2204	2204	1925207361	200	99415
2205	2205	1925212959	200	97646
2206	2206	1925214581	200	99632
2207	2207	1925221589	200	94992
2208	2208	1925236297	200	101913
2209	2209	1925237957	200	94505
2210	2210	1925240735	200	92980
2211	2211	1925245041	200	98335
2212	2212	1925249051	200	92559
2213	2213	1925253815	200	92681
2214	2214	1925253849	200	93050
2215	2215	1925253851	200	93126
2216	2216	1925271125	200	96022
2217	2217	1925271305	200	95348
2218	2218	1925273731	200	95281
2219	2219	1925278143	200	92562
2220	2220	1925278145	200	93024
2221	2221	1925278147	200	93689
2222	2222	1925278149	200	93289
2223	2223	1925278153	200	93366
2224	2224	1925283265	200	96946
2225	2225	1925284783	200	95944
2226	2226	1925285647	200	99156
2227	2227	1925289027	200	95785
2228	2228	1925289367	200	103249
2229	2229	1925292917	200	97425
2230	2230	1925297327	200	95828
2231	2231	1925302701	200	93528
2232	2232	1925302715	200	91714
2233	2233	1925303679	200	95877
2234	2234	1925325887	200	83692
2235	2235	1925329667	200	97596
2236	2236	1925329677	200	98995
2237	2237	1925329961	200	94642
2238	2238	1925331557	200	94218
2239	2239	1925332967	200	95749
2240	2240	1925334063	200	102192
2241	2241	1925334109	200	101937
2242	2242	1925340737	200	93605
2243	2243	1925340969	200	97069
2244	2244	1925340985	200	92946
2245	2245	1925346011	200	99461
2246	2246	1925347545	200	93509
2247	2247	1925348589	200	99420
2248	2248	1925350241	200	94187
2249	2249	1925352759	200	91558
2250	2250	1925355471	200	94986
2251	2251	1925355585	200	95752
2252	2252	1925356751	200	93536
2253	2253	1925360299	200	100210
2254	2254	1925361827	200	100955
2255	2255	1925362295	200	97824
2256	2256	1925363123	200	96251
2257	2257	1925363257	200	92123
2258	2258	1925363301	200	92546
2259	2259	1925364179	200	91744
2260	2260	1925364569	200	96388
2261	2261	1925377401	200	96408
2262	2262	1925383173	200	97263
2263	2263	1925387043	200	96105
2264	2264	1925387063	200	73289
2265	2265	1925387311	200	92103
2266	2266	1925390525	200	97242
2267	2267	1925390527	200	97515
2268	2268	1925390529	200	95576
2269	2269	1925395109	200	101303
2270	2270	1925397443	200	93559
2271	2271	1925406567	200	96803
2272	2272	1925407757	200	93695
2273	2273	1925416937	200	96799
2274	2274	1925421899	200	96247
2275	2275	1925422195	200	96706
2276	2276	1925422411	200	94824
2277	2277	1925422637	200	97427
2278	2278	1925422675	200	96943
2279	2279	1925423767	200	95577
2280	2280	1925425241	200	93892
2281	2281	1925428561	200	98927
2282	2282	1925432749	200	93009
2283	2283	1925432785	200	91778
2284	2284	1925432931	200	99268
2285	2285	1925435641	200	98923
2286	2286	1925451083	200	95065
2287	2287	1925455895	200	98640
2288	2288	1925462585	200	97216
2289	2289	1925472015	200	94406
2290	2290	1925474675	200	76107
2291	2291	1925474691	200	90788
2292	2292	1925474831	200	97156
2293	2293	1925475967	200	32266
2294	2294	1925477211	200	95789
2295	2295	1925477527	200	97163
2296	2296	1925481911	200	98917
2297	2297	1925484215	200	94504
2298	2298	1925484227	200	97686
2299	2299	1925486073	200	97360
2300	2300	1925487457	200	90892
2301	2301	1925487561	200	95195
2302	2302	1925487565	200	94879
2303	2303	1925489803	200	97823
2304	2304	1925492425	200	100038
2305	2305	1925495373	200	87845
2306	2306	1925495621	200	90634
2307	2307	1925498623	200	103136
2308	2308	1925500143	200	92044
2309	2309	1925500207	200	91313
2310	2310	1925504091	200	95594
2311	2311	1925506361	200	96486
2312	2312	1925506363	200	98066
2313	2313	1925506983	200	97378
2314	2314	1925507379	200	97897
2315	2315	1925507417	200	96193
2316	2316	1925508311	200	96047
2317	2317	1925509211	200	94945
2318	2318	1925509395	200	95553
2319	2319	1925511969	200	101636
2320	2320	1925512037	200	99018
2321	2321	1925512111	200	100025
2322	2322	1925512115	200	94721
2323	2323	1925512221	200	99563
2324	2324	1925512277	200	98965
2325	2325	1925512311	200	99448
2326	2326	1925512633	200	98575
2327	2327	1925516267	200	94161
2328	2328	1925519359	200	92875
2329	2329	1925519365	200	92549
2330	2330	1925519369	200	92566
2331	2331	1925521167	200	98425
2332	2332	1925522243	200	97745
2333	2333	1925531073	200	95221
2334	2334	1925534431	200	96855
2335	2335	1925536535	200	97828
2336	2336	1925536537	200	93970
2337	2337	1925538385	200	92987
2338	2338	1925538391	200	91515
2339	2339	1925538437	200	90955
2340	2340	1925538439	200	90820
2341	2341	1925540875	200	97959
2342	2342	1925540917	200	97702
2343	2343	1925546805	200	90833
2344	2344	1925546863	200	90682
2345	2345	1925548671	200	94282
2346	2346	1925549125	200	93600
2347	2347	1925554509	200	94356
2348	2348	1925556561	200	99008
2349	2349	1925556711	200	98289
2350	2350	1925559181	200	98676
2351	2351	1925559509	200	98982
2352	2352	1925561967	200	99743
2353	2353	1925565775	200	100401
2354	2354	1925566131	200	90447
2355	2355	1925566873	200	98710
2356	2356	1925566943	200	96038
2357	2357	1925568761	200	97303
2358	2358	1925571649	200	95530
2359	2359	1925571653	200	97807
2360	2360	1925571955	200	94254
2361	2361	1925571975	200	94075
2362	2362	1925571987	200	94182
2363	2363	1925572185	200	93551
2364	2364	1925575345	200	94393
2365	2365	1925576053	200	94584
2366	2366	1925578595	200	93060
2367	2367	1925578755	200	90290
2368	2368	1925580655	200	100053
2369	2369	1925582869	200	70265
2370	2370	1925583067	200	92060
2371	2371	1925583099	200	102174
2372	2372	1925583137	200	91591
2373	2373	1925583171	200	91499
2374	2374	1925583197	200	89511
2375	2375	1925583285	200	90056
2376	2376	1925583313	200	91509
2377	2377	1925583407	200	92444
2378	2378	1925583421	200	84344
2379	2379	1925583673	200	93536
2380	2380	1925583675	200	92515
2381	2381	1925583711	200	82162
2382	2382	1925583773	200	93703
2383	2383	1925583781	200	91840
2384	2384	1925583787	200	91808
2385	2385	1925586065	200	95870
2386	2386	1925590107	200	92716
2387	2387	1925590119	200	94164
2388	2388	1925590129	200	91451
2389	2389	1925590135	200	91843
2390	2390	1925590137	200	91419
2391	2391	1925595033	200	95073
2392	2392	1925598391	200	96768
2393	2393	1925600187	200	95629
2394	2394	1925600247	200	97310
2395	2395	1925608757	200	97404
2396	2396	1925611293	200	93655
2397	2397	1925624695	200	98575
2398	2398	1925625937	200	96378
2399	2399	1925625963	200	97031
2400	2400	1925626019	200	98250
2401	2401	1925626129	200	97776
2402	2402	1925626223	200	98778
2403	2403	1925630819	200	99061
2404	2404	1925631655	200	94808
2405	2405	1925634043	200	99095
2406	2406	1925634837	200	97425
2407	2407	1925637555	200	96660
2408	2408	1925640495	200	92139
2409	2409	1925640517	200	90559
2410	2410	1925640521	200	90401
2411	2411	1925645869	200	96869
2412	2412	1925649867	200	97434
2413	2413	1925651549	200	97348
2414	2414	1925651551	200	97114
2415	2415	1925651553	200	97545
2416	2416	1925651555	200	98134
2417	2417	1925651557	200	97532
2418	2418	1925651559	200	97736
2419	2419	1925651561	200	96856
2420	2420	1925651563	200	98483
2421	2421	1925651565	200	98194
2422	2422	1925651567	200	98250
2423	2423	1925651879	200	97739
2424	2424	1925654859	200	96713
2425	2425	1925664569	200	97485
2426	2426	1925669011	200	92556
2427	2427	1925671977	200	95516
2428	2428	1925678303	200	99941
2429	2429	1925684027	200	94739
2430	2430	1925684151	200	97854
2431	2431	1925685005	200	97682
2432	2432	1925685219	200	98185
2433	2433	1925685241	200	95370
2434	2434	1925695375	200	97905
2435	2435	1925695453	200	98196
2436	2436	1925695993	200	99999
2437	2437	1925699007	200	93556
2438	2438	1925699275	200	94406
2439	2439	1925702185	200	93359
2440	2440	1925703857	200	94985
2441	2441	1925703859	200	96004
2442	2442	1925703873	200	94036
2443	2443	1925703875	200	93301
2444	2444	1925703923	200	95531
2445	2445	1925705383	200	90694
2446	2446	1925705387	200	91301
2447	2447	1925708861	200	98254
2448	2448	1925710091	200	96478
2449	2449	1925712933	200	97202
2450	2450	1925718011	200	95989
2451	2451	1925719563	200	94610
2452	2452	1925720135	200	94188
2453	2453	1925721975	200	98384
2454	2454	1925723433	200	98442
2455	2455	1925723729	200	95594
2456	2456	1925724767	200	96602
2457	2457	1925724801	200	98219
2458	2458	1925725131	200	95510
2459	2459	1925730897	200	101196
2460	2460	1925730985	200	97606
2461	2461	1925731065	200	103176
2462	2462	1925733191	200	97590
2463	2463	1925733721	200	98461
2464	2464	1925734479	200	97811
2465	2465	1925736389	200	98673
2466	2466	1925736577	200	98955
2467	2467	1925741097	200	100656
2468	2468	1925741127	200	99904
2469	2469	1925741141	200	100016
2470	2470	1925741547	200	100123
2471	2471	1925744939	200	90841
2472	2472	1925746311	200	98450
2473	2473	1925747221	200	99834
2474	2474	1925747461	200	102205
2475	2475	1925749431	200	94253
2476	2476	1925749547	200	96672
2477	2477	1925749549	200	94258
2478	2478	1925750655	200	96709
2479	2479	1925751207	200	96320
2480	2480	1925759803	200	99137
2481	2481	1925760739	200	92639
2482	2482	1925761473	200	99128
2483	2483	1925763437	200	98008
2484	2484	1925764667	200	96626
2485	2485	1925764797	200	89928
2486	2486	1925765793	200	94439
2487	2487	1925766327	200	95461
2488	2488	1925767671	200	95797
2489	2489	1925768443	200	92240
2490	2490	1925768453	200	91207
2491	2491	1925770093	200	93035
2492	2492	1925770179	200	96089
2493	2493	1925773385	200	94782
2494	2494	1925773815	200	94918
2495	2495	1925774857	200	99051
2496	2496	1925778297	200	97245
2497	2497	1925778299	200	97231
2498	2498	1925780453	200	93300
2499	2499	1925782263	200	99596
2500	2500	1925783685	200	98010
2501	2501	1925784083	200	95372
2502	2502	1925785427	200	103703
2503	2503	1925786793	200	97380
2504	2504	1925787255	200	92122
2505	2505	1925787283	200	92210
2506	2506	1925787295	200	91558
2507	2507	1925788671	200	91993
2508	2508	1925789371	200	96311
2509	2509	1925790465	200	97991
2510	2510	1925797715	200	96525
2511	2511	1925798023	200	32241
2512	2512	1925798025	200	32431
2513	2513	1925801621	200	99126
2514	2514	1925803565	200	96689
2515	2515	1925806029	200	91153
2516	2516	1925806435	200	96460
2517	2517	1925808521	200	98492
2518	2518	1925809359	200	98078
2519	2519	1925810487	200	99727
2520	2520	1925810703	200	97860
2521	2521	1925811093	200	32039
2522	2522	1925826947	200	100264
2523	2523	1925827507	200	99063
2524	2524	1925827641	200	99858
2525	2525	1925827703	200	100580
2526	2526	1925829305	200	92543
2527	2527	1925829323	200	92085
2528	2528	1925833123	200	99090
2529	2529	1925836147	200	97831
2530	2530	1925837637	200	100110
2531	2531	1925838835	200	97789
2532	2532	1925838867	200	94271
2533	2533	1925839057	200	100573
2534	2534	1925839127	200	97899
2535	2535	1925840727	200	99861
2536	2536	1925842273	200	89905
2537	2537	1925846399	200	101824
2538	2538	1925847317	200	98479
2539	2539	1925847343	200	96167
2540	2540	1925847957	200	95229
2541	2541	1925848287	200	97445
2542	2542	1925848289	200	94425
2543	2543	1925851931	200	96577
2544	2544	1925852615	200	96753
2545	2545	1925852777	200	96080
2546	2546	1925854803	200	91115
2547	2547	1925855239	200	97656
2548	2548	1925856491	200	98743
2549	2549	1925856939	200	86259
2550	2550	1925862013	200	95794
2551	2551	1925862073	200	97270
2552	2552	1925862075	200	97590
2553	2553	1925862137	200	95516
2554	2554	1925864383	200	93531
2555	2555	1925864393	200	91746
2556	2556	1925864395	200	90330
2557	2557	1925864845	200	98387
2558	2558	1925868645	200	92355
2559	2559	1925868809	200	96407
2560	2560	1925869177	200	97332
2561	2561	1925871381	200	96958
2562	2562	1925873347	200	95673
2563	2563	1925874425	200	96871
2564	2564	1925875845	200	93427
2565	2565	1925877717	200	93727
2566	2566	1925878133	200	92856
2567	2567	1925880421	200	96974
2568	2568	1925881529	200	97961
2569	2569	1925885285	200	97920
2570	2570	1925885327	200	99527
2571	2571	1925885483	200	98476
2572	2572	1925887065	200	93937
2573	2573	1925887157	200	95030
2574	2574	1925887193	200	96020
2575	2575	1925887323	200	94895
2576	2576	1925889525	200	94402
2577	2577	1925891181	200	94403
2578	2578	1925898133	200	102749
2579	2579	1925898135	200	102389
2580	2580	1925898141	200	102967
2581	2581	1925898143	200	102713
2582	2582	1925898153	200	104216
2583	2583	1925898155	200	105443
2584	2584	1925903009	200	95730
2585	2585	1925904725	200	102240
2586	2586	1925904757	200	104237
2587	2587	1925904939	200	104563
2588	2588	1925905037	200	104245
2589	2589	1925905039	200	104718
2590	2590	1925905973	200	96464
2591	2591	1925908125	200	105571
2592	2592	1925908143	200	104825
2593	2593	1925908333	200	102708
2594	2594	1925908857	200	98921
2595	2595	1925908875	200	99222
2596	2596	1925910281	200	97321
2597	2597	1925910523	200	95381
2598	2598	1925911319	200	94411
2599	2599	1925915419	200	96693
2600	2600	1925916949	200	97429
2601	2601	1925917651	200	97083
2602	2602	1925918625	200	100928
2603	2603	1925920683	200	82320
2604	2604	1925921487	200	101021
2605	2605	1925921839	200	99729
2606	2606	1925921881	200	101822
2607	2607	1925921909	200	100994
2608	2608	1925924757	200	94223
2609	2609	1925924955	200	101543
2610	2610	1925925333	200	91663
2611	2611	1925925337	200	88359
2612	2612	1925925525	200	96332
2613	2613	1925927477	200	96132
2614	2614	1925929991	200	96396
2615	2615	1925932121	200	99009
2616	2616	1925932501	200	98961
2617	2617	1925932555	200	99858
2618	2618	1925935685	200	95797
2619	2619	1925936317	200	100744
2620	2620	1925938023	200	95215
2621	2621	1925939155	200	96968
2622	2622	1925939707	200	103239
2623	2623	1925939759	200	103089
2624	2624	1925939897	200	102813
2625	2625	1925940403	200	91816
2626	2626	1925941477	200	97555
2627	2627	1925942037	200	98807
2628	2628	1925942473	200	98278
2629	2629	1925942657	200	98882
2630	2630	1925942959	200	97574
2631	2631	1925945555	200	94922
2632	2632	1925945781	200	97945
2633	2633	1925947059	200	95645
2634	2634	1925948117	200	95601
2635	2635	1925949443	200	94319
2636	2636	1925949885	200	95931
2637	2637	1925950277	200	96003
2638	2638	1925951749	200	95676
2639	2639	1925954201	200	93852
2640	2640	1925954267	200	100009
2641	2641	1925954377	200	102212
2642	2642	1925956413	200	97336
2643	2643	1925956717	200	97770
2644	2644	1925956977	200	99796
2645	2645	1925957103	200	99763
2646	2646	1925957741	200	100488
2647	2647	1925957743	200	99589
2648	2648	1925957745	200	99433
2649	2649	1925958207	200	102463
2650	2650	1925958209	200	101917
2651	2651	1925958211	200	102671
2652	2652	1925958213	200	102070
2653	2653	1925958215	200	102099
2654	2654	1925958217	200	102193
2655	2655	1925958219	200	102764
2656	2656	1925958221	200	102246
2657	2657	1925958223	200	102326
2658	2658	1925958225	200	102681
2659	2659	1925958227	200	101433
2660	2660	1925958229	200	101559
2661	2661	1925958231	200	101874
2662	2662	1925958251	200	101859
2663	2663	1925958253	200	102389
2664	2664	1925958255	200	101347
2665	2665	1925958257	200	102296
2666	2666	1925958259	200	102013
2667	2667	1925958261	200	102045
2668	2668	1925958263	200	101519
2669	2669	1925958265	200	101573
2670	2670	1925958267	200	101808
2671	2671	1925958269	200	102388
2672	2672	1925958271	200	102096
2673	2673	1925958273	200	99629
2674	2674	1925958275	200	101152
2675	2675	1925958277	200	102419
2676	2676	1925958279	200	102182
2677	2677	1925958281	200	102251
2678	2678	1925958283	200	102151
2679	2679	1925958915	200	95337
2680	2680	1925959149	200	96690
2681	2681	1925962603	200	100112
2682	2682	1925963179	200	97193
2683	2683	1925964327	200	97505
2684	2684	1925964349	200	101018
2685	2685	1925964369	200	97524
2686	2686	1925964379	200	99266
2687	2687	1925964393	200	97607
2688	2688	1925964535	200	101043
2689	2689	1925964549	200	100674
2690	2690	1925964613	200	101231
2691	2691	1925965013	200	95361
2692	2692	1925965103	200	91596
2693	2693	1925965473	200	92359
2694	2694	1925965475	200	92332
2695	2695	1925965733	200	97684
2696	2696	1925967141	200	96962
2697	2697	1925968633	200	93196
2698	2698	1925968847	200	93925
2699	2699	1925968861	200	94129
2700	2700	1925969083	200	99412
2701	2701	1925970223	200	96060
2702	2702	1925971979	200	92518
2703	2703	1925974341	200	94945
2704	2704	1925976279	200	86855
2705	2705	1925978067	200	98293
2706	2706	1925979389	200	101062
2707	2707	1925980583	200	91514
2708	2708	1925990697	200	97218
2709	2709	1925990727	200	101207
2710	2710	1925990839	200	100108
2711	2711	1925990855	200	100824
2712	2712	1925990903	200	94990
2713	2713	1925990937	200	94407
2714	2714	1925991229	200	102103
2715	2715	1925993333	200	96445
2716	2716	1925993615	200	97801
2717	2717	1925994441	200	91801
2718	2718	1925996361	200	97283
2719	2719	1925996467	200	96794
2720	2720	1925997005	200	94777
2721	2721	1925997129	200	94665
2722	2722	1925997293	200	96633
2723	2723	1925997587	200	96874
2724	2724	1925998623	200	100535
2725	2725	1925999449	200	86320
2726	2726	1925999843	200	102578
2727	2727	1926000469	200	100827
2728	2728	1926003351	200	96113
2729	2729	1926007391	200	96775
2730	2730	1926008347	200	91681
2731	2731	1926008429	200	91786
2732	2732	1926008435	200	91163
2733	2733	1926008441	200	83764
2734	2734	1926008461	200	92480
2735	2735	1926008481	200	91777
2736	2736	1926010057	200	98043
2737	2737	1926010099	200	99078
2738	2738	1926013409	200	94662
2739	2739	1926014397	200	98881
2740	2740	1926015505	200	101982
